FAM	D	T	L
fix_931_c60_lg_combined.ale.uml_rec	1e-06	0.731916	0.723212
fix_5296_c60_lg_combined.ale.uml_rec	0.820189	0.293356	0.805776
fix_1252_c60_lg_combined.ale.uml_rec	0.728579	0.38738	0.462104
fix_693_c60_lg_combined.ale.uml_rec	0.0949391	0.132996	0.435394
fix_4551_c60_lg_combined.ale.uml_rec	0.493749	1e-06	0.874977
fix_3319_c60_lg_combined.ale.uml_rec	1e-06	0.363983	0.527502
fix_3121_c60_lg_combined.ale.uml_rec	0.269748	0.749463	0.792786
fix_4769_c60_lg_combined.ale.uml_rec	0.442083	8.93655e-06	0.0970607
fix_1154_c60_lg_combined.ale.uml_rec	0.281702	0.350978	0.379459
fix_5190_c60_lg_combined.ale.uml_rec	1.08257	1e-06	0.452965
fix_2944_c60_lg_combined.ale.uml_rec	0.267085	0.55205	0.745366
fix_595_c60_lg_combined.ale.uml_rec	0.110568	0.118049	0.437092
fix_4657_c60_lg_combined.ale.uml_rec	0.168869	5.27833e-06	1e-06
fix_4373_c60_lg_combined.ale.uml_rec	1e-06	0.794224	0.960794
fix_1470_c60_lg_combined.ale.uml_rec	1e-06	0.261698	0.39473
fix_3405_c60_lg_combined.ale.uml_rec	0.289174	0.367344	0.722381
fix_4075_c60_lg_combined.ale.uml_rec	0.38759	0.374062	0.935135
fix_1648_c60_lg_combined.ale.uml_rec	0.244742	0.359015	0.484953
fix_1776_c60_lg_combined.ale.uml_rec	0.000238116	0.609298	0.635708
fix_3703_c60_lg_combined.ale.uml_rec	0.206805	1e-06	0.630136
fix_289_c60_lg_combined.ale.uml_rec	0.135166	0.298815	0.249009
fix_3058_c60_lg_combined.ale.uml_rec	1e-06	0.112202	0.239609
fix_4610_c60_lg_combined.ale.uml_rec	1e-06	0.295535	0.584903
fix_2903_c60_lg_combined.ale.uml_rec	1e-06	0.425143	0.479371
fix_1113_c60_lg_combined.ale.uml_rec	0.377704	0.371307	0.479301
fix_3166_c60_lg_combined.ale.uml_rec	0.29411	0.3638	0.738059
fix_4516_c60_lg_combined.ale.uml_rec	1e-06	0.608953	0.789706
fix_848_c60_lg_combined.ale.uml_rec	0.312831	0.490091	0.267169
fix_1215_c60_lg_combined.ale.uml_rec	0.00237128	0.582898	0.496658
fix_2499_c60_lg_combined.ale.uml_rec	0.182066	0.267341	0.554494
fix_976_c60_lg_combined.ale.uml_rec	1e-06	0.420603	0.41254
fix_4428_c60_lg_combined.ale.uml_rec	0.278986	0.226732	0.273055
fix_3260_c60_lg_combined.ale.uml_rec	1e-06	0.126908	1e-06
fix_3744_c60_lg_combined.ale.uml_rec	1e-06	0.132085	0.00265213
fix_1731_c60_lg_combined.ale.uml_rec	1e-06	0.338174	0.471048
fix_2083_c60_lg_combined.ale.uml_rec	1e-06	0.438858	0.46449
fix_4032_c60_lg_combined.ale.uml_rec	0.289548	0.422852	0.797089
fix_3442_c60_lg_combined.ale.uml_rec	0.482863	0.17927	0.720646
fix_1437_c60_lg_combined.ale.uml_rec	0.186333	0.0809502	0.389744
fix_1509_c60_lg_combined.ale.uml_rec	0.826029	0.0840694	1e-06
fix_2385_c60_lg_combined.ale.uml_rec	1e-06	0.298739	0.00336517
fix_4334_c60_lg_combined.ale.uml_rec	3.7091e-05	0.0740184	0.435608
fix_2641_c60_lg_combined.ale.uml_rec	1e-06	0.447646	0.000697703
fix_5009_c60_lg_combined.ale.uml_rec	3.17835e-05	0.882007	0.994978
fix_532_c60_lg_combined.ale.uml_rec	0.0473595	0.164189	0.346587
fix_3186_c60_lg_combined.ale.uml_rec	0.196789	0.314804	0.426199
fix_4952_c60_lg_combined.ale.uml_rec	1e-06	1e-06	0.412354
fix_5137_c60_lg_combined.ale.uml_rec	1e-06	1e-06	1e-06
fix_2547_c60_lg_combined.ale.uml_rec	0.192988	0.812884	0.776264
fix_634_c60_lg_combined.ale.uml_rec	0.126596	0.283547	0.40769
fix_3280_c60_lg_combined.ale.uml_rec	0.892243	0.225274	0.496219
fix_996_c60_lg_combined.ale.uml_rec	1e-06	0.513242	0.554214
fix_5231_c60_lg_combined.ale.uml_rec	0.165272	1e-06	1e-06
fix_2479_c60_lg_combined.ale.uml_rec	0.501732	0.141073	1e-06
fix_3938_c60_lg_combined.ale.uml_rec	0.504205	4.54061e-05	0.0191213
fix_310_c60_lg_combined.ale.uml_rec	0.255089	0.441517	0.386874
fix_3806_c60_lg_combined.ale.uml_rec	0.00283173	0.00973098	0.381517
fix_2063_c60_lg_combined.ale.uml_rec	0.3009	0.252036	0.637493
fix_1873_c60_lg_combined.ale.uml_rec	0.375072	0.332558	0.655558
fix_5413_c60_lg_combined.ale.uml_rec	1e-06	1e-06	0.316233
fix_128_c60_lg_combined.ale.uml_rec	0.0896508	0.112165	0.284823
fix_2365_c60_lg_combined.ale.uml_rec	0.4429	0.599761	0.756061
fix_1587_c60_lg_combined.ale.uml_rec	1.03787	1e-06	0.140422
fix_2235_c60_lg_combined.ale.uml_rec	0.96542	0.129358	0.28014
fix_4284_c60_lg_combined.ale.uml_rec	1e-06	0.250967	1e-06
fix_146_c60_lg_combined.ale.uml_rec	0.0419885	0.036655	0.0730993
fix_67_c60_lg_combined.ale.uml_rec	0.0537838	0.172363	0.227081
fix_3868_c60_lg_combined.ale.uml_rec	0.364777	0.158175	0.0292229
fix_1681_c60_lg_combined.ale.uml_rec	1.50338e-05	0.285105	0.355137
fix_1923_c60_lg_combined.ale.uml_rec	0.11358	1e-06	0.478879
fix_2133_c60_lg_combined.ale.uml_rec	1e-06	0.158983	0.0260352
fix_3956_c60_lg_combined.ale.uml_rec	0.284411	1e-06	1e-06
fix_4182_c60_lg_combined.ale.uml_rec	0.279908	0.469497	1e-06
fix_240_c60_lg_combined.ale.uml_rec	0.119897	0.362418	0.327513
fix_764_c60_lg_combined.ale.uml_rec	0.719243	0.172979	0.526209
fix_2417_c60_lg_combined.ale.uml_rec	0.176822	0.433712	0.566371
fix_5361_c60_lg_combined.ale.uml_rec	0.321913	0.195095	0.78672
fix_2529_c60_lg_combined.ale.uml_rec	0.593257	7.94829e-06	0.768371
fix_4598_c60_lg_combined.ale.uml_rec	0.439418	0.583216	0.937344
fix_462_c60_lg_combined.ale.uml_rec	0.0588262	0.149869	0.254257
fix_2711_c60_lg_combined.ale.uml_rec	0.217779	0.00129323	0.622254
fix_5159_c60_lg_combined.ale.uml_rec	1e-06	0.458972	0.67298
fix_5067_c60_lg_combined.ale.uml_rec	0.459541	0.598253	0.914662
fix_4802_c60_lg_combined.ale.uml_rec	0.270521	1e-06	0.570638
fix_1567_c60_lg_combined.ale.uml_rec	0.00467713	0.188571	0.00310858
fix_3512_c60_lg_combined.ale.uml_rec	0.430031	0.371366	1e-06
fix_4264_c60_lg_combined.ale.uml_rec	0.000109498	0.479106	0.360085
fix_1459_c60_lg_combined.ale.uml_rec	0.000185524	0.559844	0.338848
fix_1661_c60_lg_combined.ale.uml_rec	0.0694983	2.95959e-05	0.190024
fix_3614_c60_lg_combined.ale.uml_rec	0.22958	0.0655741	0.652373
fix_3888_c60_lg_combined.ale.uml_rec	0.436547	0.367569	1e-06
fix_87_c60_lg_combined.ale.uml_rec	0.248093	0.26097	0.412357
fix_4162_c60_lg_combined.ale.uml_rec	9.90247e-06	0.187172	0.297599
fix_784_c60_lg_combined.ale.uml_rec	0.218223	0.0396252	0.462673
fix_918_c60_lg_combined.ale.uml_rec	0.0971174	0.288794	0.305211
fix_4446_c60_lg_combined.ale.uml_rec	1e-06	0.398376	0.436017
fix_4578_c60_lg_combined.ale.uml_rec	0.000128552	0.0857856	0.495488
fix_3330_c60_lg_combined.ale.uml_rec	1e-06	0.288731	1e-06
fix_826_c60_lg_combined.ale.uml_rec	1e-06	0.319744	0.530872
fix_5381_c60_lg_combined.ale.uml_rec	1e-06	0.16758	1e-06
fix_1345_c60_lg_combined.ale.uml_rec	1e-06	0.126984	0.289719
fix_482_c60_lg_combined.ale.uml_rec	0.0511166	0.0828435	0.192769
fix_3108_c60_lg_combined.ale.uml_rec	0.127293	0.247808	1e-06
fix_4740_c60_lg_combined.ale.uml_rec	1e-06	1e-06	0.168419
fix_3036_c60_lg_combined.ale.uml_rec	0.571957	0.00080839	0.125477
fix_1043_c60_lg_combined.ale.uml_rec	0.453187	0.479397	1e-06
fix_5087_c60_lg_combined.ale.uml_rec	1e-06	1e-06	1e-06
fix_2853_c60_lg_combined.ale.uml_rec	0.238029	0.426645	0.63195
fix_1984_c60_lg_combined.ale.uml_rec	0.372599	5.58446e-06	0.196614
fix_2194_c60_lg_combined.ale.uml_rec	1e-06	0.0771431	0.301785
fix_1718_c60_lg_combined.ale.uml_rec	1.05244	1e-06	0.17209
fix_4125_c60_lg_combined.ale.uml_rec	1e-06	0.516186	0.566784
fix_3653_c60_lg_combined.ale.uml_rec	1e-06	0.502807	0.662038
fix_1626_c60_lg_combined.ale.uml_rec	0.583827	2.72967e-06	1e-06
fix_2292_c60_lg_combined.ale.uml_rec	1e-06	3.89981e-05	0.341411
fix_4223_c60_lg_combined.ale.uml_rec	1e-06	1e-06	1e-06
fix_3555_c60_lg_combined.ale.uml_rec	1e-06	1e-06	0.222226
fix_1520_c60_lg_combined.ale.uml_rec	0.000130468	0.412608	0.333784
fix_2814_c60_lg_combined.ale.uml_rec	0.48942	0.217987	0.685912
fix_2688_c60_lg_combined.ale.uml_rec	0.421064	1e-06	0.652623
fix_1004_c60_lg_combined.ale.uml_rec	1.03315	6.66007e-05	0.324007
fix_3071_c60_lg_combined.ale.uml_rec	0.366935	0.464386	1e-06
fix_4639_c60_lg_combined.ale.uml_rec	1e-06	0.476078	0.511779
fix_4707_c60_lg_combined.ale.uml_rec	0.292645	0.211818	0.812888
fix_1302_c60_lg_combined.ale.uml_rec	1e-06	0.3535	0.494089
fix_861_c60_lg_combined.ale.uml_rec	0.0488275	0.166868	0.174548
fix_3377_c60_lg_combined.ale.uml_rec	0.438877	0.593362	0.913722
fix_4401_c60_lg_combined.ale.uml_rec	0.308304	0.228284	0.426281
fix_3249_c60_lg_combined.ale.uml_rec	0.399927	5.54187e-06	0.326065
fix_207_c60_lg_combined.ale.uml_rec	0.0793688	0.243359	0.327222
fix_3911_c60_lg_combined.ale.uml_rec	0.125193	1e-06	1e-06
fix_2174_c60_lg_combined.ale.uml_rec	5.51877e-06	0.381803	0.312731
fix_1964_c60_lg_combined.ale.uml_rec	9.28119e-06	0.139553	0.342602
fix_339_c60_lg_combined.ale.uml_rec	0.0192836	0.0958227	0.135819
fix_20_c60_lg_combined.ale.uml_rec	0.539116	0.174879	0.293152
fix_101_c60_lg_combined.ale.uml_rec	0.11882	0.1682	0.321182
fix_3091_c60_lg_combined.ale.uml_rec	0.261942	0.273639	0.657696
fix_4845_c60_lg_combined.ale.uml_rec	0.165272	1e-06	1e-06
fix_2668_c60_lg_combined.ale.uml_rec	1.06486	1e-06	0.287296
fix_5020_c60_lg_combined.ale.uml_rec	0.344291	0.233052	0.677482
fix_2756_c60_lg_combined.ale.uml_rec	0.241644	0.49044	0.50771
fix_425_c60_lg_combined.ale.uml_rec	0.00202657	0.251008	0.250413
fix_3397_c60_lg_combined.ale.uml_rec	0.218521	0.152157	0.456256
fix_881_c60_lg_combined.ale.uml_rec	0.451789	0.417709	1e-06
fix_5326_c60_lg_combined.ale.uml_rec	1.12332	1e-06	0.515811
fix_5218_c60_lg_combined.ale.uml_rec	0.331158	0.248763	0.847087
fix_2450_c60_lg_combined.ale.uml_rec	1e-06	0.13587	0.238911
fix_723_c60_lg_combined.ale.uml_rec	1e-06	0.297325	0.500972
fix_3189_c60_lg_combined.ale.uml_rec	0.000425695	0.121433	0.155491
fix_403_c60_lg_combined.ale.uml_rec	0.156117	0.335791	0.531786
fix_5138_c60_lg_combined.ale.uml_rec	1e-06	1e-06	1e-06
fix_2770_c60_lg_combined.ale.uml_rec	0.31089	1e-06	0.779694
fix_5006_c60_lg_combined.ale.uml_rec	3.17835e-05	0.882007	0.994978
fix_4863_c60_lg_combined.ale.uml_rec	4.15052e-05	0.443991	0.213031
fix_705_c60_lg_combined.ale.uml_rec	8.6709e-05	0.32211	0.281255
fix_999_c60_lg_combined.ale.uml_rec	0.000281434	0.166242	0.247184
fix_2476_c60_lg_combined.ale.uml_rec	1e-06	0.104468	0.2143
fix_2548_c60_lg_combined.ale.uml_rec	0.121824	0.443299	0.480673
fix_5300_c60_lg_combined.ale.uml_rec	1.12332	1e-06	0.515811
fix_3695_c60_lg_combined.ale.uml_rec	0.237471	0.158739	0.594754
fix_3809_c60_lg_combined.ale.uml_rec	0.280394	0.380853	0.461735
fix_2152_c60_lg_combined.ale.uml_rec	0.365972	0.0935243	0.298308
fix_1942_c60_lg_combined.ale.uml_rec	0.000147019	0.664224	0.519181
fix_3937_c60_lg_combined.ale.uml_rec	1.06512	1e-06	0.334533
fix_221_c60_lg_combined.ale.uml_rec	0.0646672	0.0945076	0.267109
fix_3593_c60_lg_combined.ale.uml_rec	1e-06	0.286455	1e-06
fix_2254_c60_lg_combined.ale.uml_rec	1.04914	3.55679e-05	0.193112
fix_127_c60_lg_combined.ale.uml_rec	0.122304	0.343372	0.357596
fix_2790_c60_lg_combined.ale.uml_rec	0.512281	0.53124	0.797564
fix_4721_c60_lg_combined.ale.uml_rec	6.23061e-06	1e-06	0.30535
fix_3169_c60_lg_combined.ale.uml_rec	0.938139	0.1916	0.443851
fix_4883_c60_lg_combined.ale.uml_rec	0.458444	0.573681	0.942278
fix_3057_c60_lg_combined.ale.uml_rec	1e-06	0.605446	0.664735
fix_2832_c60_lg_combined.ale.uml_rec	0.177425	5.28931e-05	0.43106
fix_1022_c60_lg_combined.ale.uml_rec	0.148667	0.327875	0.447281
fix_2496_c60_lg_combined.ale.uml_rec	1e-06	0.33584	0.275858
fix_979_c60_lg_combined.ale.uml_rec	0.186749	0.500953	0.491016
fix_4427_c60_lg_combined.ale.uml_rec	0.295524	0.222202	0.327682
fix_3351_c60_lg_combined.ale.uml_rec	0.258733	0.374404	0.331216
fix_4519_c60_lg_combined.ale.uml_rec	1e-06	1e-06	0.299451
fix_847_c60_lg_combined.ale.uml_rec	0.000201026	0.268224	0.231245
fix_1324_c60_lg_combined.ale.uml_rec	1.0301	1e-06	0.116448
fix_1600_c60_lg_combined.ale.uml_rec	0.000103701	0.711575	0.652469
fix_3675_c60_lg_combined.ale.uml_rec	1e-06	0.436982	0.628176
fix_4103_c60_lg_combined.ale.uml_rec	1e-06	1e-06	1e-06
fix_1506_c60_lg_combined.ale.uml_rec	1e-06	0.413786	0.000146862
fix_3573_c60_lg_combined.ale.uml_rec	0.287786	1e-06	1e-06
fix_4205_c60_lg_combined.ale.uml_rec	1e-06	0.165554	1e-06
fix_1438_c60_lg_combined.ale.uml_rec	0.00026818	0.647833	0.48317
fix_1363_c60_lg_combined.ale.uml_rec	0.0881893	0.0581404	0.0538781
fix_800_c60_lg_combined.ale.uml_rec	0.396358	0.296237	0.640323
fix_3316_c60_lg_combined.ale.uml_rec	1e-06	1e-06	0.224242
fix_3228_c60_lg_combined.ale.uml_rec	0.28723	1e-06	1e-06
fix_4460_c60_lg_combined.ale.uml_rec	0.344734	0.267549	0.825718
fix_5299_c60_lg_combined.ale.uml_rec	1.12332	1e-06	0.515811
fix_1065_c60_lg_combined.ale.uml_rec	0.586373	0.163276	0.458329
fix_2875_c60_lg_combined.ale.uml_rec	0.328252	1e-06	0.685772
fix_4658_c60_lg_combined.ale.uml_rec	1e-06	0.304079	0.547927
fix_3010_c60_lg_combined.ale.uml_rec	1e-06	0.335952	0.54024
fix_4766_c60_lg_combined.ale.uml_rec	0.468292	0.587632	0.883576
fix_4242_c60_lg_combined.ale.uml_rec	1e-06	1e-06	1e-06
fix_180_c60_lg_combined.ale.uml_rec	0.165204	1e-06	0.446281
fix_3534_c60_lg_combined.ale.uml_rec	1e-06	0.492228	0.684888
fix_1541_c60_lg_combined.ale.uml_rec	0.590853	0.163691	0.520178
fix_1779_c60_lg_combined.ale.uml_rec	1e-06	0.450959	0.650713
fix_4144_c60_lg_combined.ale.uml_rec	1e-06	0.300502	0.577464
fix_3990_c60_lg_combined.ale.uml_rec	0.278904	0.385607	0.42349
fix_286_c60_lg_combined.ale.uml_rec	0.0696395	0.135079	0.317732
fix_3632_c60_lg_combined.ale.uml_rec	0.712267	1e-06	0.870951
fix_1647_c60_lg_combined.ale.uml_rec	1e-06	0.529058	0.591406
fix_1383_c60_lg_combined.ale.uml_rec	0.22157	3.067e-06	0.411287
fix_5347_c60_lg_combined.ale.uml_rec	1.0922	8.58914e-06	0.488941
fix_2431_c60_lg_combined.ale.uml_rec	0.229562	0.512366	0.643423
fix_5279_c60_lg_combined.ale.uml_rec	0.528305	1e-06	0.293446
fix_742_c60_lg_combined.ale.uml_rec	0.17069	0.346759	0.424107
fix_4480_c60_lg_combined.ale.uml_rec	1e-06	1e-06	0.313945
fix_4824_c60_lg_combined.ale.uml_rec	1e-06	0.88496	0.908165
fix_2895_c60_lg_combined.ale.uml_rec	1e-06	1e-06	0.205268
fix_5041_c60_lg_combined.ale.uml_rec	1e-06	1e-06	1e-06
fix_2609_c60_lg_combined.ale.uml_rec	1.05068	1e-06	0.224385
fix_1085_c60_lg_combined.ale.uml_rec	0.148978	0.232949	0.517524
fix_2737_c60_lg_combined.ale.uml_rec	1e-06	0.604141	0.363158
fix_444_c60_lg_combined.ale.uml_rec	0.061124	0.260521	0.374191
fix_4786_c60_lg_combined.ale.uml_rec	0.270521	1e-06	0.570638
fix_160_c60_lg_combined.ale.uml_rec	0.0347238	0.0946675	0.182877
fix_2213_c60_lg_combined.ale.uml_rec	1e-06	0.684682	0.671786
fix_266_c60_lg_combined.ale.uml_rec	0.10396	0.263929	0.328223
fix_3970_c60_lg_combined.ale.uml_rec	1.612e-05	0.134939	0.189439
fix_1905_c60_lg_combined.ale.uml_rec	0.449148	0.423471	0.654314
fix_2115_c60_lg_combined.ale.uml_rec	0.251547	0.0526747	0.538505
fix_1799_c60_lg_combined.ale.uml_rec	0.000815962	0.0697319	0.00605125
fix_41_c60_lg_combined.ale.uml_rec	0.125819	0.0555099	0.263337
fix_358_c60_lg_combined.ale.uml_rec	0.00033622	0.276414	0.249799
fix_2045_c60_lg_combined.ale.uml_rec	1e-06	0.333768	0.30616
fix_1855_c60_lg_combined.ale.uml_rec	1e-06	0.318875	0.346683
fix_3820_c60_lg_combined.ale.uml_rec	0.901906	0.235353	0.540467
fix_336_c60_lg_combined.ale.uml_rec	0.307276	0.325636	0.344286
fix_208_c60_lg_combined.ale.uml_rec	1e-06	0.0686381	0.113071
fix_3782_c60_lg_combined.ale.uml_rec	0.191957	1e-06	0.390589
fix_2343_c60_lg_combined.ale.uml_rec	1e-06	0.175299	0.289859
fix_3484_c60_lg_combined.ale.uml_rec	0.504957	8.6384e-06	0.0151452
fix_5435_c60_lg_combined.ale.uml_rec	1.0926	1e-06	0.459587
fix_5111_c60_lg_combined.ale.uml_rec	1e-06	0.216698	0.419862
fix_2759_c60_lg_combined.ale.uml_rec	0.781038	1e-06	0.536673
fix_4974_c60_lg_combined.ale.uml_rec	0.279403	1e-06	0.800831
fix_514_c60_lg_combined.ale.uml_rec	8.72096e-06	0.302407	0.118999
fix_2667_c60_lg_combined.ale.uml_rec	0.161299	0.163144	0.597557
fix_5217_c60_lg_combined.ale.uml_rec	0.828858	0.298259	0.6624
fix_3398_c60_lg_combined.ale.uml_rec	0.422008	1e-06	0.541537
fix_612_c60_lg_combined.ale.uml_rec	0.284642	0.202503	0.428753
fix_2561_c60_lg_combined.ale.uml_rec	1e-06	0.182349	1e-06
fix_5329_c60_lg_combined.ale.uml_rec	1.12332	1e-06	0.515811
fix_4014_c60_lg_combined.ale.uml_rec	1e-06	0.337396	0.71576
fix_1629_c60_lg_combined.ale.uml_rec	0.114599	0.227201	0.481254
fix_1717_c60_lg_combined.ale.uml_rec	1e-06	0.0602141	0.0683219
fix_3762_c60_lg_combined.ale.uml_rec	1e-06	0.460996	0.61287
fix_4312_c60_lg_combined.ale.uml_rec	0.343679	0.327647	0.958409
fix_1411_c60_lg_combined.ale.uml_rec	0.322878	0.131259	0.362437
fix_3464_c60_lg_combined.ale.uml_rec	1.06623	1e-06	0.342884
fix_4994_c60_lg_combined.ale.uml_rec	0.836908	0.291295	0.697341
fix_4708_c60_lg_combined.ale.uml_rec	0.183549	1e-06	1e-06
fix_3140_c60_lg_combined.ale.uml_rec	1.06353	1e-06	0.275812
fix_2925_c60_lg_combined.ale.uml_rec	1e-06	0.635748	0.669226
fix_1135_c60_lg_combined.ale.uml_rec	0.81294	1e-06	1e-06
fix_2687_c60_lg_combined.ale.uml_rec	0.138452	0.517312	0.726119
fix_4636_c60_lg_combined.ale.uml_rec	1e-06	0.475829	0.512449
fix_3246_c60_lg_combined.ale.uml_rec	0.917793	0.232871	0.552701
fix_950_c60_lg_combined.ale.uml_rec	0.915362	1e-06	0.372131
fix_1233_c60_lg_combined.ale.uml_rec	0.428377	0.602267	0.626521
fix_2581_c60_lg_combined.ale.uml_rec	0.42375	1e-06	0.448494
fix_3378_c60_lg_combined.ale.uml_rec	1e-06	1e-06	1e-06
fix_4530_c60_lg_combined.ale.uml_rec	1e-06	1e-06	1e-06
fix_3423_c60_lg_combined.ale.uml_rec	1e-06	1e-06	0.299502
fix_5492_c60_lg_combined.ale.uml_rec	0.322898	0.298202	0.760176
fix_1456_c60_lg_combined.ale.uml_rec	0.616094	0.0668339	0.688656
fix_1568_c60_lg_combined.ale.uml_rec	0.231495	0.515598	0.649909
fix_4355_c60_lg_combined.ale.uml_rec	0.418391	0.587765	0.980635
fix_3725_c60_lg_combined.ale.uml_rec	1e-06	1e-06	1e-06
fix_1750_c60_lg_combined.ale.uml_rec	0.698518	0.187191	0.289397
fix_4053_c60_lg_combined.ale.uml_rec	0.241646	0.155178	0.639762
fix_3887_c60_lg_combined.ale.uml_rec	1.07251	1e-06	0.34128
fix_391_c60_lg_combined.ale.uml_rec	0.0542374	0.0860399	0.176672
fix_88_c60_lg_combined.ale.uml_rec	0.00215253	0.296835	0.320131
fix_4577_c60_lg_combined.ale.uml_rec	0.288685	0.220969	0.310204
fix_829_c60_lg_combined.ale.uml_rec	0.770801	6.39739e-06	0.00020002
fix_1274_c60_lg_combined.ale.uml_rec	0.31093	0.249337	0.620479
fix_917_c60_lg_combined.ale.uml_rec	0.0571826	0.147525	0.387393
fix_3201_c60_lg_combined.ale.uml_rec	1.07188	1e-06	0.291624
fix_4449_c60_lg_combined.ale.uml_rec	0.813431	0.296524	0.822069
fix_4671_c60_lg_combined.ale.uml_rec	0.288451	1e-06	0.62933
fix_3039_c60_lg_combined.ale.uml_rec	1e-06	0.221891	0.482691
fix_5088_c60_lg_combined.ale.uml_rec	1e-06	1e-06	1e-06
fix_1172_c60_lg_combined.ale.uml_rec	0.248173	0.328916	0.0329922
fix_2962_c60_lg_combined.ale.uml_rec	0.706967	1e-06	0.242372
fix_3107_c60_lg_combined.ale.uml_rec	1.06353	1e-06	0.275812
fix_5472_c60_lg_combined.ale.uml_rec	1.10867	1e-06	0.510097
fix_149_c60_lg_combined.ale.uml_rec	0.0484187	0.0953236	0.205837
fix_1588_c60_lg_combined.ale.uml_rec	0.898383	0.187178	0.226647
fix_2304_c60_lg_combined.ale.uml_rec	0.344401	0.333247	0.504048
fix_3959_c60_lg_combined.ale.uml_rec	0.476628	1e-06	0.711298
fix_68_c60_lg_combined.ale.uml_rec	0.126941	0.032316	0.134214
fix_371_c60_lg_combined.ale.uml_rec	0.17405	0.142287	0.14057
fix_3867_c60_lg_combined.ale.uml_rec	1e-06	0.169384	1e-06
fix_1812_c60_lg_combined.ale.uml_rec	1e-06	0.329479	0.635894
fix_2002_c60_lg_combined.ale.uml_rec	0.198627	9.21982e-05	0.246299
fix_2526_c60_lg_combined.ale.uml_rec	0.152514	0.232884	0.437359
fix_655_c60_lg_combined.ale.uml_rec	0.00234194	0.329013	0.377329
fix_4597_c60_lg_combined.ale.uml_rec	1.1033	1.28914e-05	0.492588
fix_1294_c60_lg_combined.ale.uml_rec	0.102442	0.331094	0.33577
fix_2418_c60_lg_combined.ale.uml_rec	0.148163	0.264488	0.109547
fix_5250_c60_lg_combined.ale.uml_rec	0.266796	5.73827e-05	0.539611
fix_5068_c60_lg_combined.ale.uml_rec	1e-06	0.374535	0.539032
fix_2620_c60_lg_combined.ale.uml_rec	1e-06	1e-06	0.325916
fix_553_c60_lg_combined.ale.uml_rec	0.080434	0.253814	0.427993
fix_4691_c60_lg_combined.ale.uml_rec	1e-06	1e-06	0.498882
fix_4933_c60_lg_combined.ale.uml_rec	0.238922	2.11678e-06	0.33739
fix_2982_c60_lg_combined.ale.uml_rec	2.42459e-06	0.104974	0.197831
fix_5156_c60_lg_combined.ale.uml_rec	1e-06	1e-06	1e-06
fix_1192_c60_lg_combined.ale.uml_rec	1e-06	0.334781	0.504706
fix_1034_c60_lg_combined.ale.uml_rec	0.113086	0.0394051	0.359682
fix_2824_c60_lg_combined.ale.uml_rec	0.615945	0.154617	0.871542
fix_4609_c60_lg_combined.ale.uml_rec	1e-06	0.216564	0.460809
fix_3041_c60_lg_combined.ale.uml_rec	0.352405	1e-06	0.686264
fix_4895_c60_lg_combined.ale.uml_rec	0.281193	0.464458	1e-06
fix_4737_c60_lg_combined.ale.uml_rec	1e-06	1e-06	0.316233
fix_2786_c60_lg_combined.ale.uml_rec	0.919237	0.183967	0.387088
fix_1332_c60_lg_combined.ale.uml_rec	1e-06	0.217026	0.0989005
fix_3347_c60_lg_combined.ale.uml_rec	0.214707	0.257931	0.716956
fix_3279_c60_lg_combined.ale.uml_rec	1e-06	0.131178	0.200577
fix_4431_c60_lg_combined.ale.uml_rec	3.05154e-05	0.47175	0.340788
fix_2480_c60_lg_combined.ale.uml_rec	0.127979	0.322383	1e-06
fix_1728_c60_lg_combined.ale.uml_rec	0.193272	0.377106	0.527287
fix_4115_c60_lg_combined.ale.uml_rec	0.24029	0.19857	0.121115
fix_3663_c60_lg_combined.ale.uml_rec	1e-06	1.28901e-05	0.125788
fix_1616_c60_lg_combined.ale.uml_rec	5.03677e-05	0.217979	0.309699
fix_4213_c60_lg_combined.ale.uml_rec	1e-06	0.16848	1e-06
fix_3565_c60_lg_combined.ale.uml_rec	0.40645	1e-06	0.370378
fix_1510_c60_lg_combined.ale.uml_rec	1e-06	0.678631	0.576671
fix_4875_c60_lg_combined.ale.uml_rec	0.459387	0.614716	0.897092
fix_5010_c60_lg_combined.ale.uml_rec	1e-06	1e-06	0.500717
fix_2658_c60_lg_combined.ale.uml_rec	2.80438e-06	1e-06	0.105803
fix_2766_c60_lg_combined.ale.uml_rec	0.115698	0.10751	0.00099328
fix_415_c60_lg_combined.ale.uml_rec	0.965281	0.0928312	0.333331
fix_5316_c60_lg_combined.ale.uml_rec	1.12332	1e-06	0.515811
fix_2460_c60_lg_combined.ale.uml_rec	0.322412	0.161108	0.680658
fix_5228_c60_lg_combined.ale.uml_rec	0.219918	0.191158	0.017107
fix_713_c60_lg_combined.ale.uml_rec	0.311219	0.540477	0.513007
fix_3299_c60_lg_combined.ale.uml_rec	0.157899	7.98811e-06	0.218424
fix_237_c60_lg_combined.ale.uml_rec	0.059655	0.109973	0.19451
fix_3921_c60_lg_combined.ale.uml_rec	0.399046	0.400717	1e-06
fix_1954_c60_lg_combined.ale.uml_rec	0.297769	0.0882508	0.227221
fix_2144_c60_lg_combined.ale.uml_rec	0.125334	0.285212	0.415388
fix_3683_c60_lg_combined.ale.uml_rec	0.244581	0.185905	0.590976
fix_10_c60_lg_combined.ale.uml_rec	0.315539	0.0953797	0.25656
fix_309_c60_lg_combined.ale.uml_rec	2.11641e-05	0.172139	0.197577
